ckpt_index,env_id,episode,episode_in_env,step_in_episode,mode,filter_applied,obstacle_detected,dynamic_vehicle_detected,step_cost,total_cost,crash,crash_vehicle,crash_object,crash_sidewalk,out_of_road,route_completion,velocity,step_reward,d_obs,d_brake,d_front,d_dynamic,clearance_margin,risk_step,rss_margin,left_feasible,right_feasible,num_static_obstacles,num_dynamic_vehicles,lidar_fallback_used,lidar_fallback_distance,lidar_fallback_source,nearest_object_type,nearest_object_class,nearest_object_distance,nearest_object_longitudinal,nearest_object_lateral,nearest_object_speed,blocking_object_type,blocking_object_class,blocking_object_distance,blocking_object_longitudinal,blocking_object_lateral,blocking_object_speed,selected_score,selected_progress_score,selected_intervention_cost,action_delta,env_action_nominal_steer,env_action_nominal_throttle_brake,env_action_safe_steer,env_action_safe_throttle_brake,internal_action_nominal_acc,internal_action_nominal_steer,internal_action_safe_acc,internal_action_safe_steer,adapter_error
3000,1000,1,1,58,adapter_error,False,False,False,0.0,0.0,False,False,False,False,False,0.16534950320966507,13.839721222846345,1.4356613138621837,,,,,,,,False,False,,,False,,,,,,,,,,,,,,,,,,0.0,-0.0479503870010376,0.4657078981399536,-0.0479503870010376,0.4657078981399536,,,,,'method' object is not subscriptable
3000,1000,1,1,59,adapter_error,False,False,False,0.0,0.0,False,False,False,False,False,0.16978370153992145,14.048075216810576,1.4500914910635383,,,,,,,,False,False,,,False,,,,,,,,,,,,,,,,,,0.0,-0.06093841791152954,0.7030162811279297,-0.06093841791152954,0.7030162811279297,,,,,'method' object is not subscriptable
3000,1000,1,1,60,adapter_error,False,False,False,0.0,0.0,False,False,False,False,False,0.17428250511814275,14.297115408783554,1.4714186233434323,,,,,,,,False,False,,,False,,,,,,,,,,,,,,,,,,0.0,-0.028713226318359375,0.8153818845748901,-0.028713226318359375,0.8153818845748901,,,,,'method' object is not subscriptable
3000,1000,1,1,61,adapter_error,False,False,False,0.0,0.0,False,False,False,False,False,0.1788589642775973,14.548558254236637,1.4968382936382054,,,,,,,,False,False,,,False,,,,,,,,,,,,,,,,,,0.0,0.02689826488494873,0.8398274183273315,0.02689826488494873,0.8398274183273315,,,,,'method' object is not subscriptable
3000,1000,1,1,62,adapter_error,False,False,False,0.0,0.0,False,False,False,False,False,0.18351726244287483,14.779010610158911,1.5234719478921994,,,,,,,,False,False,,,False,,,,,,,,,,,,,,,,,,0.0,0.06329751014709473,0.7899456024169922,0.06329751014709473,0.7899456024169922,,,,,'method' object is not subscriptable
3000,1000,1,1,63,adapter_error,False,False,False,0.0,0.0,False,False,False,False,False,0.18825389919748192,15.004803489295092,1.5489898163854217,,,,,,,,False,False,,,False,,,,,,,,,,,,,,,,,,0.0,0.07324028015136719,0.7684906721115112,0.07324028015136719,0.7684906721115112,,,,,'method' object is not subscriptable
3000,1000,1,1,64,adapter_error,False,False,False,0.0,0.0,False,False,False,False,False,0.19306691089314174,15.248683259174262,1.5739749096272218,,,,,,,,False,False,,,False,,,,,,,,,,,,,,,,,,0.0,0.06268727779388428,0.812106728553772,0.06268727779388428,0.812106728553772,,,,,'method' object is not subscriptable
3000,1000,1,1,65,adapter_error,False,False,False,0.0,0.0,False,False,False,False,False,0.1979580660329607,15.497580191992647,1.5995357112057638,,,,,,,,False,False,,,False,,,,,,,,,,,,,,,,,,0.0,0.002675294876098633,0.8175342082977295,0.002675294876098633,0.8175342082977295,,,,,'method' object is not subscriptable
3000,1000,1,1,66,adapter_error,False,False,False,0.0,0.0,False,False,False,False,False,0.2029253887720889,15.71342127778894,1.6243297805156751,,,,,,,,False,False,,,False,,,,,,,,,,,,,,,,,,0.0,-0.05624270439147949,0.7641215324401855,-0.05624270439147949,0.7641215324401855,,,,,'method' object is not subscriptable
3000,1000,1,1,67,adapter_error,False,False,False,0.0,0.0,False,False,False,False,False,0.20795649958878107,15.862251553246901,1.6449503834544548,,,,,,,,False,False,,,False,,,,,,,,,,,,,,,,,,0.0,-0.09712713956832886,0.5945172309875488,-0.09712713956832886,0.5945172309875488,,,,,'method' object is not subscriptable
3000,1000,1,1,68,adapter_error,False,False,False,0.0,0.0,False,False,False,False,False,0.2130368357746985,16.06505345841624,1.6612591101917793,,,,,,,,False,False,,,False,,,,,,,,,,,,,,,,,,0.0,-0.05914181470870972,0.6702687740325928,-0.05914181470870972,0.6702687740325928,,,,,'method' object is not subscriptable
3000,1000,1,1,69,adapter_error,False,False,False,0.0,0.0,False,False,False,False,False,0.2181765448787004,16.27419378197629,1.680770187936862,,,,,,,,False,False,,,False,,,,,,,,,,,,,,,,,,0.0,0.04004716873168945,0.7658424377441406,0.04004716873168945,0.7658424377441406,,,,,'method' object is not subscriptable
3000,1000,1,1,70,adapter_error,False,False,False,0.0,0.0,False,False,False,False,False,0.2233832863487236,16.440892243660674,1.7024859071863168,,,,,,,,False,False,,,False,,,,,,,,,,,,,,,,,,0.0,0.09473943710327148,0.7048650979995728,0.09473943710327148,0.7048650979995728,,,,,'method' object is not subscriptable
